alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
cp-sh	synthetic	3	10000	0.14	0	11	3.0757	0:00:03	96.52	107.59	89.01	89.96	0.00	0.00	66.65	2.54	ok	3	10000	9984	0.00	SH	11	0	1	0	Zero	909	238	238	4120854	4185728	1941199	17532	395629	235	166	418.57	1017.55	126.42	0.28	1015.90	0.00	1.37	1159	670	905
cp-csh	synthetic	3	10000	0.14	0	11	3.2913	0:00:03	136.48	147.43	128.95	129.90	0.00	0.00	77.78	3.03	ok	3	10000	9984	0.00	CSH	11	0	1	0	Zero	909	239	239	4087631	4152036	1925797	17342	409204	235	163	415.20	1089.51	176.59	0.29	1087.87	13.36	1.35	1159	674	907
cp-sh+dt	synthetic	3	10000	0.14	0	11	0.3673	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9984	0.00	SH	11	0	1	0	Zero	909	238	238	472714	575246	125274	0	43875	223	172	57.52	114.69	12.34	0.27	114.12	0.00	0.30	1159	670	892
cp-csh+dt	synthetic	3	10000	0.14	0	11	0.3909	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9984	0.00	CSH	11	0	1	0	Zero	909	239	239	467859	568548	124060	0	46773	223	169	56.85	122.87	12.13	0.29	122.30	2.27	0.29	1159	674	896
cp-csh+gap	synthetic	3	10000	0.14	0	11	3.7072	0:00:03	136.18	147.32	128.90	129.78	0.00	0.00	83.09	3.57	ok	3	10000	9984	0.00	CSH	11	0	1	0	Gap	909	239	236	4077057	4141496	1920857	16774	806083	235	10	414.15	1228.07	164.33	0.29	1226.36	13.86	1.43	1159	695	909
cp-csh+gap+dt	synthetic	3	10000	0.14	0	11	0.4387	0:00:00	0.01	1.34	0.02	0.02	0.00	0.00	0.00	0.00	ok	3	10000	9984	0.00	CSH	11	0	1	0	Gap	909	239	236	457040	551805	121371	0	117070	226	10	55.18	138.48	12.05	0.29	137.88	2.34	0.30	1159	695	900
cp-sh	synthetic	3	10000	0.16	0	11	4.7341	0:00:04	136.30	147.25	128.80	129.78	0.00	0.00	86.21	4.54	ok	3	10000	10006	0.00	SH	11	0	1	0	Zero	909	221	221	6121808	6209978	2864119	25895	517234	218	137	620.60	1570.32	45.07	0.27	1568.59	0.00	1.46	1292	688	906
cp-csh	synthetic	3	10000	0.16	0	11	5.1002	0:00:05	136.16	147.14	128.72	129.66	0.00	0.00	82.55	4.72	ok	3	10000	10006	0.00	CSH	11	0	1	0	Zero	909	222	222	6103161	6191174	2855476	25919	515926	218	134	618.73	1693.79	82.40	0.28	1692.03	21.25	1.47	1292	692	907
cp-sh+dt	synthetic	3	10000	0.16	0	11	0.6314	0:00:00	44.06	55.16	36.66	37.60	0.00	0.00	0.00	0.48	ok	3	10000	10006	0.00	SH	11	0	1	0	Zero	909	221	221	773777	954176	199192	0	58233	201	147	95.36	202.83	10.62	0.27	202.22	0.00	0.35	1292	688	888
cp-csh+dt	synthetic	3	10000	0.16	0	11	0.6919	0:00:00	18.47	29.68	11.27	12.17	0.00	0.00	0.00	0.48	ok	3	10000	10006	0.00	CSH	11	0	1	0	Zero	909	222	222	769036	947833	198054	0	59838	201	144	94.72	222.80	5.02	0.29	222.17	3.99	0.34	1292	692	891
cp-csh+gap	synthetic	3	10000	0.16	0	11	5.4304	0:00:05	136.21	147.22	128.78	129.71	0.00	0.00	85.62	5.14	ok	3	10000	10006	0.00	CSH	11	0	1	0	Gap	909	222	218	6073962	6162044	2841749	24902	907261	218	3	615.81	1802.55	42.55	0.30	1800.76	22.20	1.50	1292	715	909
cp-csh+gap+dt	synthetic	3	10000	0.16	0	11	0.7501	0:00:00	12.08	25.46	4.83	5.78	0.00	0.00	0.00	0.47	ok	3	10000	10006	0.00	CSH	11	0	1	0	Gap	909	222	218	748179	911953	192844	0	140457	202	3	91.14	242.26	9.49	0.29	241.65	4.09	0.33	1292	715	894
cp-sh	synthetic	3	10000	0.18	0	11	6.7788	0:00:06	220.27	231.41	213.00	213.89	0.00	0.00	81.87	6.03	ok	3	10000	10002	0.00	SH	11	0	1	0	Zero	909	181	181	8399382	8515094	3920787	37245	384996	180	119	851.34	2251.91	108.31	3.36	2247.04	0.00	1.52	1440	728	907
cp-csh	synthetic	3	10000	0.18	0	11	7.2244	0:00:07	220.59	231.49	213.06	214.04	0.00	0.00	85.55	6.67	ok	3	10000	10002	0.00	CSH	11	0	1	0	Zero	909	183	183	8383297	8498951	3913330	37319	389475	180	118	849.73	2400.49	62.39	0.27	2398.68	26.33	1.54	1440	730	907
cp-sh+dt	synthetic	3	10000	0.18	0	11	0.9114	0:00:00	44.41	55.41	36.95	37.94	0.00	0.00	0.00	0.48	ok	3	10000	10002	0.00	SH	11	0	1	0	Zero	909	181	181	1153666	1437917	295183	0	51115	166	126	143.76	296.14	9.26	0.26	295.50	0.00	0.38	1440	728	892
cp-csh+dt	synthetic	3	10000	0.18	0	11	1.0229	0:00:01	26.97	38.13	19.63	20.57	0.00	0.00	0.00	0.49	ok	3	10000	10002	0.00	CSH	11	0	1	0	Zero	909	183	183	1148987	1430671	294022	0	52647	166	124	143.04	333.12	6.22	0.27	332.47	5.31	0.38	1440	730	894
cp-csh+gap	synthetic	3	10000	0.18	0	11	7.7311	0:00:07	220.09	275.46	212.74	213.67	0.00	0.00	87.17	7.23	ok	3	10000	10002	0.00	CSH	11	0	1	0	Gap	909	183	180	8364224	8480219	3904365	35519	811963	180	1	847.85	2568.85	109.72	0.28	2567.06	28.14	1.51	1440	748	909
cp-csh+gap+dt	synthetic	3	10000	0.18	0	11	1.0632	0:00:01	43.99	55.19	36.71	37.64	0.00	0.00	48.90	1.01	ok	3	10000	10002	0.00	CSH	11	0	1	0	Gap	909	183	180	1132267	1394218	289834	0	142473	168	1	139.39	346.63	14.64	0.27	345.99	5.62	0.37	1440	748	897
cp-sh	synthetic	3	10000	0.2	0	11	8.2524	0:00:08	220.09	231.19	212.65	213.60	0.00	0.00	88.08	7.75	ok	3	10000	10007	0.00	SH	11	0	1	0	Zero	909	157	157	10504251	10643973	4888123	46235	431114	154	95	1063.65	2742.59	23.26	0.26	2740.75	0.00	1.58	1571	752	907
cp-csh	synthetic	3	10000	0.2	0	11	8.9457	0:00:08	220.61	231.63	213.23	214.16	0.00	0.00	87.24	8.28	ok	3	10000	10007	0.00	CSH	11	0	1	0	Zero	909	157	157	10490206	10629851	4881605	46269	421617	154	92	1062.24	2973.89	38.81	0.27	2972.02	32.55	1.60	1571	756	907
cp-sh+dt	synthetic	3	10000	0.2	0	11	1.3090	0:00:01	44.25	55.26	36.84	37.78	0.00	0.00	37.44	0.96	ok	3	10000	10007	0.00	SH	11	0	1	0	Zero	909	157	157	1551295	1951095	391410	0	66565	143	101	194.97	428.32	13.17	0.26	427.62	0.00	0.45	1571	752	895
cp-csh+dt	synthetic	3	10000	0.2	0	11	1.4894	0:00:01	44.17	55.13	36.62	37.61	0.00	0.00	35.53	1.01	ok	3	10000	10007	0.00	CSH	11	0	1	0	Zero	909	157	157	1547597	1944710	390483	0	67126	143	98	194.33	481.55	19.54	0.26	480.84	7.23	0.45	1571	756	897
cp-csh+gap	synthetic	3	10000	0.2	0	11	9.3291	0:00:09	220.39	231.31	212.83	213.81	0.00	0.00	89.28	8.83	ok	3	10000	10007	0.00	CSH	11	0	1	0	Gap	909	157	154	10456083	10599274	4865624	44094	660331	154	0	1059.19	3101.94	81.31	0.27	3100.14	33.71	1.54	1571	772	909
cp-csh+gap+dt	synthetic	3	10000	0.2	0	11	1.4567	0:00:01	18.51	29.66	11.15	12.10	0.00	0.00	35.00	1.00	ok	3	10000	10007	0.00	CSH	11	0	1	0	Gap	909	157	154	1526645	1885696	385266	0	122947	144	0	188.44	477.49	9.65	0.27	476.76	7.29	0.46	1571	772	899
