alg	model	cnt	n	e	m	k	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time	exit_status	nr	|a|	|b|	r	H	k	m	pr	bf	d-f	seeds	matches	f-match	expanded	explored	greedy	dbl	ret	prunes	shift	band	t	t_std	precom	align	prune	trace	ed	h0	h0end
dijkstra	synthetic	10000	10000	0.34			206.2326	0:03:26	607.45	839.39	601.54	602.19	0.00	0.00	94.70	195.78	ok	10	10000	10002	0.00	Zero	0	0	0	0		0	0	0	37364230	37379739	18720965	0	0	0	0	3737.04	20615.68	279.68	0.00	20611.39	0.00	4.29	2408	0	0
dijkstra	synthetic	10000	10000	0.36			211.4862	0:03:31	676.88	839.44	580.86	581.54	0.00	0.00	92.18	195.49	ok	10	10000	10018	0.00	Zero	0	0	0	0		0	0	0	39186769	39202320	19632894	0	0	0	0	3913.07	21142.94	352.10	0.00	21138.75	0.00	4.20	2512	0	0
dijkstra	synthetic	10000	10000	0.38			220.5648	0:03:40	727.51	839.48	720.33	720.99	0.00	0.00	88.34	195.39	ok	10	10000	10007	0.00	Zero	0	0	0	0		0	0	0	40694413	40709999	20367072	0	0	0	0	4067.95	22050.86	329.09	0.00	22046.66	0.00	4.19	2615	0	0
cp-sh	synthetic	10000	10000	0.0	0	11	10.0448	0:00:10	10.53	21.51	3.23	3.87	0.00	0.00	88.70	9.52	ok	10000	10000	10000	0.00	SH	11	0	1	0	Zero	906	906	906	10001	10001	9090	0	0	906	0	1.00	0.99	0.57	0.42	0.26	0.00	0.30	0	0	907
cp-csh	synthetic	10000	10000	0.0	0	11	14.6710	0:00:14	10.48	21.51	3.11	3.88	0.00	0.00	92.72	14.14	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Zero	909	911	911	10001	10001	9090	0	0	909	906	1.00	1.45	0.51	0.48	0.68	0.21	0.30	0	0	908
cp-csh+gap	synthetic	10000	10000	0.0	0	11	15.3418	0:00:15	10.38	21.53	3.12	4.07	0.00	0.00	92.76	14.78	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Gap	909	911	909	10001	10001	9090	0	0	909	908	1.00	1.51	0.64	0.48	0.73	0.22	0.30	0	0	909
cp-sh	synthetic	10000	10000	0.01	0	11	26.6385	0:00:26	10.46	21.64	3.29	3.97	0.00	0.00	58.85	16.19	ok	10000	10000	10000	0.00	SH	11	0	1	0	Zero	907	826	826	10631	10899	9519	0	221	822	0	1.09	2.63	0.41	0.91	0.86	0.00	0.85	91	80	903
cp-csh	synthetic	10000	10000	0.01	0	11	34.9042	0:00:34	10.12	21.57	3.13	3.79	0.00	0.00	44.91	16.18	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Zero	909	830	830	10577	10834	9476	0	0	824	804	1.08	3.43	0.43	0.99	1.59	0.44	0.85	91	82	905
cp-csh+gap	synthetic	10000	10000	0.01	0	11	33.6259	0:00:33	10.28	21.58	3.08	3.74	0.00	0.00	45.24	15.73	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Gap	909	830	828	10139	10328	9132	0	0	824	686	1.03	3.30	0.72	1.02	1.52	0.45	0.76	91	88	905
cp-sh	synthetic	10000	10000	0.02	0	11	29.7485	0:00:29	10.21	21.64	3.33	4.00	0.00	0.00	52.24	16.05	ok	10000	10000	10000	0.00	SH	11	0	1	0	Zero	907	753	753	11367	11920	10016	2	589	746	0	1.19	2.94	0.67	0.93	1.25	0.00	0.76	180	154	900
cp-csh	synthetic	10000	10000	0.02	0	11	37.4486	0:00:37	10.68	21.69	6.11	6.40	0.00	0.00	41.65	16.14	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Zero	909	757	757	11254	11785	9926	2	1	748	714	1.18	3.69	0.74	0.96	1.85	0.40	0.89	180	157	902
cp-csh+gap	synthetic	10000	10000	0.02	0	11	37.3259	0:00:37	10.42	21.56	3.14	4.32	0.00	0.00	41.27	15.92	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Gap	909	757	755	10400	10794	9271	0	1	748	517	1.08	3.68	1.02	1.00	1.61	0.41	1.08	180	168	903
cp-sh	synthetic	10000	10000	0.04	0	11	43.8847	0:00:43	11.08	22.07	3.62	4.32	0.00	0.00	35.73	16.17	ok	10000	10000	10000	0.00	SH	11	0	1	0	Zero	907	627	627	13442	14651	11407	9	2242	615	0	1.47	4.35	0.39	0.93	2.09	0.00	1.33	355	280	896
cp-csh	synthetic	10000	10000	0.04	0	11	45.1255	0:00:45	10.87	21.79	3.44	4.11	0.00	0.00	34.68	16.15	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Zero	909	630	630	13168	14330	11194	10	17	617	563	1.43	4.45	0.50	0.90	2.33	0.35	1.22	355	285	898
cp-csh+gap	synthetic	10000	10000	0.04	0	11	38.2582	0:00:38	10.31	21.67	3.28	4.02	0.00	0.00	41.17	16.30	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Gap	909	630	628	11577	12471	10030	4	77	617	292	1.25	3.78	0.59	0.91	2.03	0.35	0.84	355	305	899
cp-sh	synthetic	10000	10000	0.06	0	11	58.6875	0:00:58	10.70	21.72	3.31	3.98	0.00	0.00	77.45	45.96	ok	10000	10000	10000	0.00	SH	11	0	1	0	Zero	907	522	522	17424	19513	14016	24	6183	508	0	1.95	5.82	0.71	0.94	3.89	0.00	1.00	525	385	893
cp-csh	synthetic	10000	10000	0.06	0	11	53.8114	0:00:53	10.64	21.78	3.41	4.07	0.00	0.00	84.66	46.06	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Zero	909	524	524	16917	18930	13640	25	152	510	445	1.89	5.33	0.61	0.84	3.50	0.32	0.99	525	390	896
cp-csh+gap	synthetic	10000	10000	0.06	0	11	51.0121	0:00:51	10.94	21.78	3.43	4.12	0.00	0.00	88.50	45.64	ok	10000	10000	10000	0.00	GapSeed	11	0	1	0	Gap	909	524	522	14836	16503	12207	14	1169	510	164	1.65	5.06	1.01	0.86	3.30	0.34	0.90	525	416	897
cp-sh	synthetic	10000	10000	0.08	0	11	115.8972	0:01:55	11.54	22.78	4.34	5.00	0.00	0.00	90.50	105.37	ok	10000	10000	9999	0.00	SH	11	0	1	0	Zero	907	435	435	29232	32898	21306	65	18946	419	0	3.29	11.54	2.13	0.96	9.40	0.00	1.19	689	472	892
cp-csh	synthetic	10000	10000	0.08	0	11	91.2538	0:01:31	11.75	22.74	4.39	5.07	0.00	0.00	82.86	76.09	ok	10000	10000	9999	0.00	GapSeed	11	0	1	0	Zero	909	437	437	28029	31575	20537	65	1352	422	352	3.16	9.07	1.61	0.79	7.14	0.40	1.15	689	477	896
cp-csh+gap	synthetic	10000	10000	0.08	0	11	104.7573	0:01:44	11.27	22.09	3.66	4.34	0.00	0.00	71.69	75.65	ok	10000	10000	9999	0.00	GapSeed	11	0	1	0	Gap	909	437	435	25870	29102	19160	48	10253	422	90	2.91	10.43	1.85	0.80	8.54	0.41	1.09	689	505	896
cp-sh	synthetic	10000	10000	0.1	0	11	200.0591	0:03:20	31.35	42.34	23.99	24.67	0.00	0.00	97.36	195.29	ok	2994	10000	9999	0.00	SH	11	0	1	0	Zero	908	364	364	133323	142973	77260	455	116020	347	0	14.30	66.76	31.00	1.03	64.12	0.00	1.61	848	544	892
cp-csh	synthetic	10000	10000	0.1	0	11	200.0514	0:03:20	21.11	32.11	13.67	14.35	0.00	0.00	97.19	194.96	ok	4418	10000	9999	0.00	GapSeed	11	0	1	0	Zero	909	365	365	111415	120247	66061	384	25688	353	279	12.02	45.21	21.11	0.75	42.90	0.85	1.56	848	549	899
cp-csh+gap	synthetic	10000	10000	0.1	0	11	200.0533	0:03:20	21.11	31.87	13.52	14.23	0.00	0.00	97.29	195.13	ok	3546	10000	9999	0.00	GapSeed	11	0	1	0	Gap	909	365	363	109302	118001	64895	352	81187	353	49	11.80	56.35	23.71	0.75	54.05	0.91	1.55	848	577	900
cp-sh	synthetic	10000	10000	0.12	0	11	200.8508	0:03:20	94.23	105.58	87.04	87.71	0.00	0.00	97.10	195.52	ok	177	10000	10002	0.00	SH	11	0	1	0	Zero	908	305	305	1826994	1864297	876258	7279	687763	289	0	186.38	1134.33	228.60	1.05	1130.54	0.00	2.73	1002	602	892
cp-csh	synthetic	10000	10000	0.12	0	11	201.2742	0:03:21	94.57	105.74	87.33	87.99	0.00	0.00	96.82	195.38	ok	202	10000	10001	0.00	GapSeed	11	0	1	0	Zero	909	306	306	1622175	1657229	781270	6629	304316	303	223	165.70	995.99	237.06	0.96	992.25	11.25	2.78	1003	607	907
cp-csh+gap	synthetic	10000	10000	0.12	0	11	200.8204	0:03:20	94.01	105.59	87.14	87.79	0.00	0.00	96.84	194.99	ok	185	10000	10001	0.00	GapSeed	11	0	1	0	Gap	909	307	305	1593768	1628613	768023	6369	629762	303	26	162.83	1085.03	238.05	1.01	1081.37	11.92	2.65	1003	633	908
cp-sh	synthetic	10000	10000	0.14	0	11	201.6009	0:03:21	136.34	147.50	129.08	129.75	0.00	0.00	96.53	195.13	ok	73	10000	9999	0.00	SH	11	0	1	0	Zero	908	256	256	4108823	4172851	1933753	16620	877635	238	0	417.29	2760.81	234.67	1.06	2756.50	0.00	3.25	1148	652	891
cp-csh	synthetic	10000	10000	0.14	0	11	202.9954	0:03:22	136.66	189.23	129.60	130.26	0.00	0.00	95.82	194.97	ok	74	10000	9999	0.00	GapSeed	11	0	1	0	Zero	909	257	257	3872023	3933822	1824026	16278	426091	254	177	393.38	2742.34	259.93	0.79	2738.24	27.04	3.30	1148	656	907
cp-csh+gap	synthetic	10000	10000	0.14	0	11	201.2340	0:03:21	136.68	189.36	129.25	129.92	0.00	0.00	96.99	195.67	ok	70	10000	9999	0.00	GapSeed	11	0	1	0	Gap	909	257	255	3856217	3918018	1816501	15707	843136	255	11	391.80	2873.80	270.70	0.80	2869.81	29.12	3.18	1148	680	909
cp-sh	synthetic	10000	10000	0.16	0	11	201.5643	0:03:21	201.11	315.56	195.21	195.98	0.00	0.00	96.57	195.11	ok	48	10000	10001	0.00	SH	11	0	1	0	Zero	908	214	214	6422953	6513795	3005566	26493	893036	198	0	651.27	4198.00	356.64	1.05	4193.50	0.00	3.46	1297	694	893
cp-csh	synthetic	10000	10000	0.16	0	11	203.6880	0:03:23	136.54	189.59	129.14	129.90	0.00	0.00	96.02	196.07	ok	48	10000	10001	0.00	GapSeed	11	0	1	0	Zero	909	215	215	6199000	6288039	2901816	26731	448729	212	140	628.70	4242.25	301.79	0.80	4238.06	49.70	3.40	1297	698	907
cp-csh+gap	synthetic	10000	10000	0.16	0	11	200.0587	0:03:20	136.62	147.61	129.17	129.83	0.00	0.00	97.45	195.44	ok	44	10000	10001	0.00	GapSeed	11	0	1	0	Gap	909	215	213	6159763	6248706	2883874	25743	852964	212	4	624.77	4545.28	329.53	0.98	4540.90	52.66	3.41	1297	717	909
cp-sh	synthetic	10000	10000	0.18	0	11	203.5695	0:03:23	220.40	231.71	213.27	213.93	0.00	0.00	95.57	195.09	ok	35	10000	10000	0.00	SH	11	0	1	0	Zero	908	180	180	8567268	8683011	3998602	35866	861802	166	0	868.29	5814.73	236.77	1.04	5809.79	0.00	3.89	1434	728	894
cp-csh	synthetic	10000	10000	0.18	0	11	201.4850	0:03:21	220.50	315.55	213.12	213.79	0.00	0.00	96.51	194.92	ok	33	10000	9998	0.00	GapSeed	11	0	1	0	Zero	909	182	182	8369027	8483390	3906977	36507	456180	179	111	848.34	6103.54	294.10	1.14	6098.87	60.48	3.53	1434	731	907
cp-csh+gap	synthetic	10000	10000	0.18	0	11	203.6545	0:03:23	264.91	315.16	259.79	260.43	0.00	0.00	95.72	195.41	ok	32	10000	9999	0.00	GapSeed	11	0	1	0	Gap	909	182	180	8332420	8447223	3889491	35165	811673	180	1	844.72	6362.38	279.97	0.63	6358.28	63.71	3.47	1433	748	909
cp-sh	synthetic	10000	10000	0.2	0	11	200.8964	0:03:20	220.70	275.56	213.13	213.79	0.00	0.00	96.85	195.01	ok	28	10000	10004	0.00	SH	11	0	1	0	Zero	908	151	151	10669087	10810797	4973264	45847	794083	139	0	1080.56	7172.98	306.13	1.05	7168.33	0.00	3.60	1566	757	897
cp-csh	synthetic	10000	10000	0.2	0	11	205.8852	0:03:25	220.50	315.08	213.21	213.89	0.00	0.00	94.53	195.11	ok	27	10000	10004	0.00	GapSeed	11	0	1	0	Zero	909	152	152	10487428	10628092	4888461	46648	413500	151	91	1062.37	7623.27	408.40	0.92	7618.74	73.20	3.60	1566	759	908
cp-csh+gap	synthetic	10000	10000	0.2	0	11	205.8388	0:03:25	286.14	315.16	280.45	281.11	0.00	0.00	94.56	195.10	ok	26	10000	10003	0.00	GapSeed	11	0	1	0	Gap	909	153	151	10448257	10591981	4869656	44585	639561	151	0	1058.87	7913.73	295.80	0.64	7909.35	78.28	3.74	1565	774	909
cp-sh	synthetic	10000	10000	0.22	0	11	206.4570	0:03:26	220.30	315.06	213.01	213.66	0.00	0.00	94.58	195.75	ok	24	10000	10003	0.00	SH	11	0	1	0	Zero	908	125	125	12944112	13113201	6020063	56577	700881	113	0	1310.82	8599.61	392.96	1.07	8594.66	0.00	3.88	1702	783	896
cp-csh	synthetic	10000	10000	0.22	0	11	201.9543	0:03:21	220.32	315.09	213.00	213.69	0.00	0.00	96.57	195.59	ok	22	10000	10001	0.00	GapSeed	11	0	1	0	Zero	909	126	126	12763660	12931814	5936151	57425	393319	124	70	1292.94	9175.21	410.72	0.96	9170.37	88.19	3.88	1702	786	907
cp-csh+gap	synthetic	10000	10000	0.22	0	11	207.6907	0:03:27	220.91	275.70	213.12	213.83	0.00	0.00	93.90	195.53	ok	23	10000	10000	0.00	GapSeed	11	0	1	0	Gap	909	126	124	12230511	12406626	5689047	50548	295962	124	0	1240.66	9027.47	282.91	0.60	9023.13	91.37	3.74	1701	798	909
cp-sh	synthetic	10000	10000	0.24	0	11	201.0807	0:03:21	388.36	527.57	380.95	381.72	0.00	0.00	96.65	194.84	ok	19	10000	9992	0.00	SH	11	0	1	0	Zero	908	111	111	14969590	15164874	6965722	66364	624699	100	0	1516.49	10580.29	382.85	1.07	10575.33	0.00	3.89	1832	797	897
cp-csh	synthetic	10000	10000	0.24	0	11	203.7585	0:03:23	399.34	567.42	393.96	394.90	0.00	0.00	95.24	194.56	ok	18	10000	9993	0.00	GapSeed	11	0	1	0	Zero	909	112	112	14787183	14981810	6879835	67344	349945	110	60	1498.18	11316.94	549.05	0.58	11311.76	105.83	4.60	1832	799	908
cp-csh+gap	synthetic	10000	10000	0.24	0	11	201.9231	0:03:21	229.13	315.85	213.41	214.18	0.00	0.00	96.54	195.47	ok	20	10000	9995	0.00	GapSeed	11	0	1	0	Gap	909	111	109	13390347	13599343	6232471	52357	67402	109	0	1359.93	10093.29	346.55	0.58	10088.61	105.22	4.10	1833	810	909
cp-sh	synthetic	10000	10000	0.26	0	11	203.1533	0:03:23	481.65	527.52	474.57	475.24	0.00	0.00	96.06	195.66	ok	17	10000	9993	0.00	SH	11	0	1	0	Zero	908	92	92	16747254	16964487	7787816	74833	536757	81	0	1696.45	11946.29	452.47	1.08	11941.16	0.00	4.04	1946	816	898
cp-csh	synthetic	10000	10000	0.26	0	11	203.3488	0:03:23	348.32	527.33	340.93	341.59	0.00	0.00	95.35	194.44	ok	16	10000	9990	0.00	GapSeed	11	0	1	0	Zero	909	93	93	16600541	16817254	7719652	75704	322732	91	47	1681.73	12704.21	524.44	1.02	12699.16	118.16	4.03	1946	818	908
cp-csh+gap	synthetic	10000	10000	0.26	0	11	202.7754	0:03:22	478.39	527.56	472.07	472.78	0.00	0.00	96.19	195.61	ok	18	10000	9993	0.00	GapSeed	11	0	1	0	Gap	909	92	90	14230370	14461315	6621737	52888	19527	90	0	1446.13	11262.06	335.18	0.98	11257.12	109.30	3.95	1948	827	909
cp-sh	synthetic	10000	10000	0.28	0	11	202.0640	0:03:22	475.17	567.55	469.06	469.77	0.00	0.00	96.55	195.56	ok	15	10000	10020	0.00	SH	11	0	1	0	Zero	908	78	78	18969903	19215108	8819322	85614	461708	68	0	1917.64	13466.94	297.64	1.08	13461.71	0.00	4.15	2068	830	899
cp-csh	synthetic	10000	10000	0.28	0	11	211.9974	0:03:31	388.89	527.52	381.48	382.16	0.00	0.00	91.96	195.39	ok	15	10000	10020	0.00	GapSeed	11	0	1	0	Zero	909	78	78	18837679	19082561	8758188	86463	296270	76	36	1904.41	14129.30	474.94	1.07	14124.22	128.28	4.02	2068	833	908
cp-csh+gap	synthetic	10000	10000	0.28	0	11	207.7720	0:03:27	442.58	527.56	435.42	436.09	0.00	0.00	93.68	195.10	ok	17	10000	10022	0.00	GapSeed	11	0	1	0	Gap	909	78	76	15211474	15467207	7076417	53945	8588	76	0	1543.26	12217.34	161.85	0.56	12212.74	112.56	4.04	2067	839	909
cp-sh	synthetic	10000	10000	0.3	0	11	202.5286	0:03:22	421.69	527.52	414.58	415.23	0.00	0.00	96.23	195.41	ok	14	10000	10003	0.00	SH	11	0	1	0	Zero	908	67	67	20723631	20993415	9633062	94680	432748	58	0	2098.56	14462.22	412.93	1.07	14457.02	0.00	4.14	2184	841	900
cp-csh	synthetic	10000	10000	0.3	0	11	200.2955	0:03:20	442.29	527.59	434.92	435.60	0.00	0.00	97.38	195.57	ok	13	10000	10000	0.00	GapSeed	11	0	1	0	Zero	909	68	68	20605294	20874968	9578645	95504	273705	66	30	2087.46	15403.00	434.68	0.55	15398.33	139.43	4.12	2182	843	908
cp-csh+gap	synthetic	10000	10000	0.3	0	11	205.9803	0:03:25	388.30	527.56	380.96	381.66	0.00	0.00	94.26	194.71	ok	16	10000	10005	0.00	GapSeed	11	0	1	0	Gap	909	67	64	15991054	16270518	7436402	54604	3901	64	0	1626.18	12870.38	219.69	0.56	12865.71	118.64	4.10	2185	850	909
cp-sh	synthetic	10000	10000	0.32	0	11	205.4986	0:03:25	388.84	527.37	381.23	381.91	0.00	0.00	94.81	195.32	ok	13	10000	9987	0.00	SH	11	0	1	0	Zero	908	56	56	22599399	22893951	10500586	104334	341481	47	0	2289.40	15803.06	358.77	1.08	15797.69	0.00	4.29	2296	853	900
cp-csh	synthetic	10000	10000	0.32	0	11	201.6071	0:03:21	460.57	527.56	457.07	457.72	0.00	0.00	97.09	196.22	ok	12	10000	9984	0.00	GapSeed	11	0	1	0	Zero	909	56	56	22475655	22769539	10442934	104881	216155	55	25	2276.95	16795.74	335.27	0.55	16790.98	159.36	4.21	2292	854	908
cp-csh+gap	synthetic	10000	10000	0.32	0	11	201.3171	0:03:21	501.62	527.52	494.39	495.08	0.00	0.00	96.45	194.65	ok	15	10000	9987	0.00	GapSeed	11	0	1	0	Gap	909	55	54	16852856	17157436	7831826	55480	2479	54	0	1715.74	13417.02	243.77	0.54	13412.43	126.89	4.05	2298	860	909
cp-sh	synthetic	10000	10000	0.34	0	11	206.2733	0:03:26	388.40	527.71	381.31	381.98	0.00	0.00	94.48	195.38	ok	12	10000	10001	0.00	SH	11	0	1	0	Zero	908	47	47	24648513	24971074	11446822	113967	291579	39	0	2496.63	17184.33	214.29	1.09	17178.90	0.00	4.33	2410	861	900
cp-csh	synthetic	10000	10000	0.34	0	11	204.8110	0:03:24	415.83	527.73	410.44	411.12	0.00	0.00	95.08	195.18	ok	11	10000	10002	0.00	GapSeed	11	0	1	0	Zero	909	47	47	24532091	24854822	11393836	114576	224953	46	16	2484.85	18613.93	444.60	0.54	18609.06	169.14	4.33	2411	863	908
cp-csh+gap	synthetic	10000	10000	0.34	0	11	200.9456	0:03:20	347.98	527.08	340.66	341.34	0.00	0.00	97.01	195.45	ok	14	10000	9997	0.00	GapSeed	11	0	1	0	Gap	909	47	45	17736567	18067845	8238490	55872	1329	45	0	1806.78	14349.89	177.71	0.54	14345.19	131.81	4.17	2409	868	909
cp-sh	synthetic	10000	10000	0.36	0	11	202.5239	0:03:22	519.29	567.41	514.17	514.87	0.00	0.00	96.10	195.13	ok	11	10000	10015	0.00	SH	11	0	1	0	Zero	908	39	39	26505771	26853421	12313326	123018	250465	32	0	2681.22	18406.05	252.21	1.11	18400.38	0.00	4.55	2516	870	902
cp-csh	synthetic	10000	10000	0.36	0	11	220.0201	0:03:40	426.16	527.70	419.98	420.67	0.00	0.00	88.78	195.86	ok	11	10000	10015	0.00	GapSeed	11	0	1	0	Zero	909	39	39	26433406	26781887	12279908	123905	184396	37	13	2674.08	19996.15	310.08	0.53	19991.04	180.41	4.58	2516	872	908
cp-csh+gap	synthetic	10000	10000	0.36	0	11	211.4722	0:03:31	368.65	526.40	362.09	362.76	0.00	0.00	92.16	195.42	ok	14	10000	10007	0.00	GapSeed	11	0	1	0	Gap	909	40	38	18574500	18931738	8632102	56475	890	38	0	1891.80	15099.75	229.45	0.54	15095.01	135.13	4.20	2512	874	909
cp-sh	synthetic	10000	10000	0.38	0	11	205.2650	0:03:25	397.39	527.52	390.96	391.62	0.00	0.00	94.85	195.21	ok	10	10000	10007	0.00	SH	11	0	1	0	Zero	908	35	35	28115099	28484499	13048479	131137	220799	29	0	2846.32	20520.71	1017.52	1.12	20515.00	0.00	4.61	2615	873	902
cp-csh	synthetic	10000	10000	0.38	0	11	218.8562	0:03:38	388.26	527.73	380.80	381.43	0.00	0.00	88.81	194.87	ok	10	10000	10007	0.00	GapSeed	11	0	1	0	Zero	909	36	36	28035358	28404962	13011507	131654	174025	34	13	2838.37	21880.82	955.79	0.53	21875.68	192.30	4.61	2615	875	908
cp-csh+gap	synthetic	10000	10000	0.38	0	11	202.0955	0:03:22	425.72	567.55	420.70	421.37	0.00	0.00	96.86	196.23	ok	13	10000	10006	0.00	GapSeed	11	0	1	0	Gap	909	37	35	19320897	19703461	8967382	56558	614	35	0	1969.06	15541.34	253.02	0.53	15536.59	138.29	4.22	2618	876	909
